locus_tag	ftype	length_bp	gene	EC_number	COG	product
IDBKNKLP_02498	CDS	813	minD		COG2894	Septum site-determining protein MinD
IDBKNKLP_02499	CDS	696	minC		COG0850	Septum site-determining protein MinC
IDBKNKLP_02500	CDS	369				hypothetical protein
IDBKNKLP_02501	CDS	402	pliG			Inhibitor of g-type lysozyme
IDBKNKLP_02502	CDS	294	ycgL		COG3100	Protein YcgL
IDBKNKLP_02503	CDS	660	ycgM		COG0179	putative protein YcgM
IDBKNKLP_02504	CDS	447				hypothetical protein
IDBKNKLP_02505	CDS	432	hlyE_1			Hemolysin E, chromosomal
IDBKNKLP_02506	CDS	516	hlyE_2			Hemolysin E, chromosomal
IDBKNKLP_02507	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
IDBKNKLP_02508	CDS	1269	umuC		COG0389	Protein UmuC
IDBKNKLP_02509	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
IDBKNKLP_02510	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
IDBKNKLP_02511	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
IDBKNKLP_02512	CDS	1533				hypothetical protein
IDBKNKLP_02513	CDS	1299	dadA_2	1.4.99.-	COG0665	D-amino acid dehydrogenase
IDBKNKLP_02514	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
IDBKNKLP_02515	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
IDBKNKLP_02516	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
IDBKNKLP_02517	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
IDBKNKLP_02518	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
IDBKNKLP_02519	CDS	255				hypothetical protein
IDBKNKLP_02520	CDS	441				hypothetical protein
IDBKNKLP_02521	CDS	1698	treA	3.2.1.28	COG1626	Periplasmic trehalase
IDBKNKLP_02522	CDS	1419	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
IDBKNKLP_02523	CDS	633	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
IDBKNKLP_02524	CDS	1071	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
IDBKNKLP_02525	CDS	1920	dhaR		COG3284	PTS-dependent dihydroxyacetone kinase operon regulatory protein
IDBKNKLP_02526	CDS	2868				hypothetical protein
IDBKNKLP_02527	CDS	180				hypothetical protein
IDBKNKLP_02528	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
IDBKNKLP_02529	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
IDBKNKLP_02530	CDS	279				hypothetical protein
IDBKNKLP_02531	CDS	1653	dauA		COG0659	C4-dicarboxylic acid transporter DauA
IDBKNKLP_02532	CDS	1014	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IDBKNKLP_02533	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IDBKNKLP_02534	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
IDBKNKLP_02535	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
IDBKNKLP_02536	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
IDBKNKLP_02537	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
IDBKNKLP_02538	CDS	393	ychQ		COG3094	Protein YchQ
IDBKNKLP_02539	CDS	810				hypothetical protein
IDBKNKLP_02540	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
IDBKNKLP_02541	CDS	108	ldrA			Small toxic polypeptide LdrA
IDBKNKLP_02542	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
IDBKNKLP_02543	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
IDBKNKLP_02544	CDS	717	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
IDBKNKLP_02545	CDS	354	ychN		COG1553	Protein YchN
IDBKNKLP_02546	CDS	1431				Invasin
IDBKNKLP_02547	CDS	651	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
IDBKNKLP_02548	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
IDBKNKLP_02549	CDS	219				hypothetical protein
IDBKNKLP_02550	CDS	1392	narK		COG2223	Nitrate/nitrite transporter NarK
IDBKNKLP_02551	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
IDBKNKLP_02552	CDS	1539	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
IDBKNKLP_02553	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
IDBKNKLP_02554	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
IDBKNKLP_02555	tRNA	85				tRNA-Tyr(gta)
IDBKNKLP_02556	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
IDBKNKLP_02557	CDS	459				hypothetical protein
IDBKNKLP_02558	CDS	945			COG1752	putative NTE family protein
IDBKNKLP_02559	CDS	1014	rssB		COG0784	Regulator of RpoS
IDBKNKLP_02560	CDS	909	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
IDBKNKLP_02561	CDS	414	hns		COG2916	DNA-binding protein H-NS
IDBKNKLP_02562	CDS	618	tdk	2.7.1.21	COG1435	Thymidine kinase
IDBKNKLP_02563	CDS	2676	adhE		COG1012	Aldehyde-alcohol dehydrogenase
IDBKNKLP_02564	CDS	648				hypothetical protein
IDBKNKLP_02565	CDS	156				hypothetical protein
IDBKNKLP_02566	CDS	162				hypothetical protein
IDBKNKLP_02567	CDS	1677	oppA		COG4166	Periplasmic oligopeptide-binding protein
IDBKNKLP_02568	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
IDBKNKLP_02569	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
IDBKNKLP_02570	CDS	1014	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
IDBKNKLP_02571	CDS	1005	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IDBKNKLP_02572	CDS	330				hypothetical protein
IDBKNKLP_02573	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
IDBKNKLP_02574	CDS	1254	kch		COG1226	Voltage-gated potassium channel Kch
IDBKNKLP_02575	CDS	297	yciI		COG2350	Protein YciI
IDBKNKLP_02576	CDS	735	tonB		COG0810	Protein TonB
IDBKNKLP_02577	CDS	399		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
IDBKNKLP_02578	CDS	540	yciB		COG2917	putative intracellular septation protein A
IDBKNKLP_02579	CDS	744				hypothetical protein
IDBKNKLP_02580	CDS	639	ompW		COG3047	Outer membrane protein W
IDBKNKLP_02581	CDS	507	yciE		COG3685	Protein YciE
IDBKNKLP_02582	CDS	501	yciF		COG3685	Protein YciF
IDBKNKLP_02583	CDS	180				hypothetical protein
IDBKNKLP_02584	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
IDBKNKLP_02585	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
IDBKNKLP_02586	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
IDBKNKLP_02587	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
IDBKNKLP_02588	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
IDBKNKLP_02589	CDS	882	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
IDBKNKLP_02590	CDS	621	yciO		COG0009	putative protein YciO
IDBKNKLP_02591	CDS	408				hypothetical protein
IDBKNKLP_02592	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_02593	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_02594	CDS	1440				hypothetical protein
IDBKNKLP_02595	CDS	876	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
IDBKNKLP_02596	CDS	591	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
IDBKNKLP_02597	CDS	759	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
IDBKNKLP_02598	CDS	1050	sohB	3.4.21.-	COG0616	putative protease SohB
IDBKNKLP_02599	CDS	252	yciN			Protein YciN
IDBKNKLP_02600	CDS	2598	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
IDBKNKLP_02601	CDS	975	cysB			HTH-type transcriptional regulator CysB
IDBKNKLP_02602	CDS	129	ymiA			Protein YmiA
IDBKNKLP_02603	CDS	168				hypothetical protein
IDBKNKLP_02604	CDS	96	ymiC			Protein YmiC
IDBKNKLP_02605	CDS	2676	acnA	4.2.1.3	COG1048	Aconitate hydratase A
IDBKNKLP_02606	CDS	591	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
IDBKNKLP_02607	CDS	765	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
IDBKNKLP_02608	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
IDBKNKLP_02609	CDS	1170	lapB_2		COG2956	Lipopolysaccharide assembly protein B
IDBKNKLP_02610	CDS	798	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
IDBKNKLP_02611	CDS	327	yciH		COG0023	putative protein YciH
IDBKNKLP_02612	CDS	219	osmB			Osmotically-inducible lipoprotein B
IDBKNKLP_02613	CDS	750	srlR_3		COG1349	Glucitol operon repressor
IDBKNKLP_02614	CDS	174				hypothetical protein
IDBKNKLP_02615	CDS	1986	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
IDBKNKLP_02616	CDS	1935	rnb	3.1.13.1	COG4776	Exoribonuclease 2
IDBKNKLP_02617	CDS	1128				hypothetical protein
IDBKNKLP_02618	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
IDBKNKLP_02619	CDS	807	sapF		COG4167	Putrescine export system ATP-binding protein SapF
IDBKNKLP_02620	CDS	993	sapD		COG4170	Putrescine export system ATP-binding protein SapD
IDBKNKLP_02621	CDS	891	sapC		COG4171	Putrescine export system permease protein SapC
IDBKNKLP_02622	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
IDBKNKLP_02623	CDS	1644	sapA		COG4166	Peptide transport periplasmic protein SapA
IDBKNKLP_02624	CDS	246				hypothetical protein
IDBKNKLP_02625	CDS	1386	puuP		COG0531	Putrescine importer PuuP
IDBKNKLP_02626	CDS	1419	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
IDBKNKLP_02627	CDS	753	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
IDBKNKLP_02628	CDS	558	puuR			HTH-type transcriptional regulator PuuR
IDBKNKLP_02629	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
IDBKNKLP_02630	CDS	1281	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IDBKNKLP_02631	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
IDBKNKLP_02632	CDS	978	pspF		COG1221	Psp operon transcriptional activator
IDBKNKLP_02633	CDS	669	pspA		COG1842	Phage shock protein A
IDBKNKLP_02634	CDS	225	pspB_1			Phage shock protein B
IDBKNKLP_02635	CDS	360	pspC		COG1983	Phage shock protein C
IDBKNKLP_02636	CDS	222	pspD			Phage shock protein D
IDBKNKLP_02637	CDS	315	pspE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase PspE
IDBKNKLP_02638	CDS	1680	ycjM	2.4.1.352	COG0366	Glucosylglycerate phosphorylase
IDBKNKLP_02639	CDS	1293				hypothetical protein
IDBKNKLP_02640	CDS	882	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
IDBKNKLP_02641	CDS	843	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
IDBKNKLP_02642	CDS	1053	tdh_3	1.1.1.103		L-threonine 3-dehydrogenase
IDBKNKLP_02643	CDS	789	iolE	4.2.1.44		Inosose dehydratase
IDBKNKLP_02644	CDS	1056	iolG	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
IDBKNKLP_02645	CDS	2268	ycjT	2.4.1.230	COG1554	Kojibiose phosphorylase
IDBKNKLP_02646	CDS	660	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
IDBKNKLP_02647	CDS	1083	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
IDBKNKLP_02648	CDS	906	ompG			Outer membrane porin G
IDBKNKLP_02649	CDS	999	purR_2		COG1609	HTH-type transcriptional repressor PurR
IDBKNKLP_02650	CDS	1398	ycjX		COG3106	putative protein YcjX
IDBKNKLP_02651	CDS	1062				hypothetical protein
IDBKNKLP_02652	CDS	1542	tyrR		COG3283	Transcriptional regulatory protein TyrR
IDBKNKLP_02653	CDS	507	tpx	1.11.1.15	COG2077	Thiol peroxidase
IDBKNKLP_02654	CDS	966	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
IDBKNKLP_02655	CDS	729	mpaA	3.4.17.-	COG2866	Murein peptide amidase A
IDBKNKLP_02656	CDS	183				hypothetical protein
IDBKNKLP_02657	CDS	921	ycjY		COG1073	putative protein YcjY
IDBKNKLP_02658	CDS	900	pgrR_2			HTH-type transcriptional regulator PgrR
IDBKNKLP_02659	CDS	1614	mppA		COG4166	Periplasmic murein peptide-binding protein
IDBKNKLP_02660	CDS	1032	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
IDBKNKLP_02661	CDS	258				hypothetical protein
IDBKNKLP_02662	CDS	951	uspE		COG0589	Universal stress protein E
IDBKNKLP_02663	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
IDBKNKLP_02664	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
IDBKNKLP_02665	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
IDBKNKLP_02666	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
IDBKNKLP_02667	CDS	1311	abgA	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit A
IDBKNKLP_02668	CDS	909	tsaR_2			HTH-type transcriptional regulator TsaR
IDBKNKLP_02669	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
IDBKNKLP_02670	CDS	1233	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
IDBKNKLP_02671	CDS	984	zntB		COG0598	Zinc transport protein ZntB
IDBKNKLP_02672	CDS	174	ynaL			Protein YnaL
IDBKNKLP_02673	CDS	1374	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
IDBKNKLP_02674	CDS	936	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
IDBKNKLP_02675	CDS	1236	intQ_2		COG0582	Putative defective protein IntQ
IDBKNKLP_02676	CDS	216				hypothetical protein
IDBKNKLP_02677	CDS	210	rcbA			Double-strand break reduction protein
IDBKNKLP_02678	CDS	810	recT		COG3723	Protein RecT
IDBKNKLP_02679	CDS	2601	recE	3.1.11.-		Exodeoxyribonuclease 8
IDBKNKLP_02680	CDS	276				hypothetical protein
IDBKNKLP_02681	CDS	171				hypothetical protein
IDBKNKLP_02682	CDS	222	kilR			Killing protein KilR
IDBKNKLP_02683	CDS	612				hypothetical protein
IDBKNKLP_02684	CDS	156				hypothetical protein
IDBKNKLP_02685	CDS	135	ydaG			putative protein YdaG
IDBKNKLP_02686	CDS	345				hypothetical protein
IDBKNKLP_02687	CDS	273				hypothetical protein
IDBKNKLP_02688	CDS	534	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
IDBKNKLP_02689	CDS	465				hypothetical protein
IDBKNKLP_02690	CDS	1425	trkG		COG0168	Trk system potassium uptake protein TrkG
IDBKNKLP_02691	CDS	432				hypothetical protein
IDBKNKLP_02692	CDS	765				hypothetical protein
IDBKNKLP_02693	CDS	2226				hypothetical protein
IDBKNKLP_02694	CDS	279				hypothetical protein
IDBKNKLP_02695	CDS	402	nikR		COG0864	Nickel-responsive regulator
IDBKNKLP_02696	CDS	807	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
IDBKNKLP_02697	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
IDBKNKLP_02698	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
IDBKNKLP_02699	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
IDBKNKLP_02700	CDS	1575	nikA		COG0747	Nickel-binding periplasmic protein
IDBKNKLP_02701	CDS	588				hypothetical protein
IDBKNKLP_02702	CDS	1050	yhhT_2		COG0628	Putative transport protein YhhT
IDBKNKLP_02703	CDS	1251	yhhS			putative MFS-type transporter YhhS
IDBKNKLP_02704	CDS	558				hypothetical protein
IDBKNKLP_02705	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
IDBKNKLP_02706	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
IDBKNKLP_02707	CDS	2199	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
IDBKNKLP_02708	CDS	627				hypothetical protein
IDBKNKLP_02709	CDS	360				hypothetical protein
IDBKNKLP_02710	CDS	270				hypothetical protein
IDBKNKLP_02711	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
IDBKNKLP_02712	CDS	1497	ftsY		COG0552	Signal recognition particle receptor FtsY
IDBKNKLP_02713	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
IDBKNKLP_02714	CDS	1059	ftsX		COG2177	Cell division protein FtsX
IDBKNKLP_02715	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
IDBKNKLP_02716	CDS	1104	livJ		COG0683	Leu/Ile/Val-binding protein
IDBKNKLP_02717	CDS	384	panZ			PanD regulatory factor
IDBKNKLP_02718	CDS	1110	livK		COG0683	Leucine-specific-binding protein
IDBKNKLP_02719	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IDBKNKLP_02720	CDS	1278				hypothetical protein
IDBKNKLP_02721	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IDBKNKLP_02722	CDS	714	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
IDBKNKLP_02723	CDS	1317	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
IDBKNKLP_02724	CDS	888	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
IDBKNKLP_02725	CDS	846				hypothetical protein
IDBKNKLP_02726	CDS	1071	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
IDBKNKLP_02727	CDS	744	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
IDBKNKLP_02728	CDS	441	yhhA			putative protein YhhA
IDBKNKLP_02729	CDS	1743	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
IDBKNKLP_02730	CDS	285				hypothetical protein
IDBKNKLP_02731	CDS	156				hypothetical protein
IDBKNKLP_02732	CDS	495				hypothetical protein
IDBKNKLP_02733	CDS	1179				hypothetical protein
IDBKNKLP_02734	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
IDBKNKLP_02735	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
IDBKNKLP_02736	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
IDBKNKLP_02737	CDS	996	gntR_2			HTH-type transcriptional regulator GntR
IDBKNKLP_02738	CDS	528	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
IDBKNKLP_02739	CDS	1341	gntU		COG2610	Low-affinity gluconate transporter
IDBKNKLP_02740	CDS	594				hypothetical protein
IDBKNKLP_02741	CDS	1104	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
IDBKNKLP_02742	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
IDBKNKLP_02743	CDS	1974	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
IDBKNKLP_02744	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
IDBKNKLP_02745	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
IDBKNKLP_02746	CDS	2448	malP_1	2.4.1.1	COG0058	Maltodextrin phosphorylase
IDBKNKLP_02747	CDS	1506				hypothetical protein
IDBKNKLP_02748	CDS	993				hypothetical protein
IDBKNKLP_02749	CDS	603				hypothetical protein
IDBKNKLP_02750	CDS	1506	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
IDBKNKLP_02751	CDS	327	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
IDBKNKLP_02752	CDS	831	glpG_1	3.4.21.105	COG0705	Rhomboid protease GlpG
IDBKNKLP_02753	CDS	759	glpR		COG1349	Glycerol-3-phosphate regulon repressor
IDBKNKLP_02754	CDS	1599	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
IDBKNKLP_02755	CDS	1227	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
IDBKNKLP_02756	CDS	1017	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
IDBKNKLP_02757	CDS	2706	malT		COG2909	HTH-type transcriptional regulator MalT
IDBKNKLP_02758	CDS	2394	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
IDBKNKLP_02759	CDS	2085	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
IDBKNKLP_02760	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
IDBKNKLP_02761	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
IDBKNKLP_02762	CDS	684	prs_2			Putative ribose-phosphate pyrophosphokinase
IDBKNKLP_02763	CDS	771	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
IDBKNKLP_02764	CDS	879				ISNCY family transposase ISVsa17
IDBKNKLP_02765	CDS	237	feoC			putative [Fe-S]-dependent transcriptional repressor FeoC
IDBKNKLP_02766	CDS	2322	feoB		COG0370	Fe(2+) transporter FeoB
IDBKNKLP_02767	CDS	228	feoA		COG1918	Fe(2+) transport protein A
IDBKNKLP_02768	CDS	2322	yhgF		COG2183	Protein YhgF
IDBKNKLP_02769	CDS	477	greB		COG0782	Transcription elongation factor GreB
IDBKNKLP_02770	CDS	720	ompR			Transcriptional regulatory protein OmpR
IDBKNKLP_02771	CDS	1353	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
IDBKNKLP_02772	CDS	1623	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
IDBKNKLP_02773	CDS	1725				hypothetical protein
IDBKNKLP_02774	CDS	879	hslO		COG1281	33 kDa chaperonin
IDBKNKLP_02775	CDS	402	hslR		COG1188	Heat shock protein 15
IDBKNKLP_02776	CDS	669	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
IDBKNKLP_02777	CDS	2124	yrfF			Putative membrane protein IgaA 
IDBKNKLP_02778	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
IDBKNKLP_02779	CDS	2553	mrcA		COG5009	Penicillin-binding protein 1A
IDBKNKLP_02780	CDS	780				hypothetical protein
IDBKNKLP_02781	CDS	540				hypothetical protein
IDBKNKLP_02782	CDS	441				hypothetical protein
IDBKNKLP_02783	CDS	405				hypothetical protein
IDBKNKLP_02784	CDS	1209	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
IDBKNKLP_02785	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
IDBKNKLP_02786	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
IDBKNKLP_02787	CDS	1287	damX		COG3266	Cell division protein DamX
IDBKNKLP_02788	CDS	837	dam_2	2.1.1.72	COG0338	DNA adenine methylase
IDBKNKLP_02789	CDS	678	rpe_1	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
IDBKNKLP_02790	CDS	759	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
IDBKNKLP_02791	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
IDBKNKLP_02792	CDS	906				hypothetical protein
IDBKNKLP_02793	CDS	363				hypothetical protein
IDBKNKLP_02794	CDS	1164	yhfX		COG3457	putative protein YhfX
IDBKNKLP_02795	CDS	1227	deoB_1	5.4.2.7	COG1015	Phosphopentomutase
IDBKNKLP_02796	CDS	879	php		COG1735	Phosphotriesterase homology protein
IDBKNKLP_02797	CDS	354				hypothetical protein
IDBKNKLP_02798	CDS	1305				hypothetical protein
IDBKNKLP_02799	CDS	495	yhfS_1			putative protein YhfS
IDBKNKLP_02800	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_02801	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_02802	CDS	621	yhfS_2			putative protein YhfS
IDBKNKLP_02803	CDS	732	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
IDBKNKLP_02804	CDS	786	frlD	2.7.1.218	COG0524	Fructoselysine 6-kinase
IDBKNKLP_02805	CDS	831	frlC	5.1.3.41	COG1082	Fructoselysine 3-epimerase
IDBKNKLP_02806	CDS	1023	frlB	3.5.-.-	COG2222	Fructoselysine 6-phosphate deglycase
IDBKNKLP_02807	CDS	1338	frlA		COG0531	putative fructoselysine/psicoselysine transporter FrlA
IDBKNKLP_02808	CDS	168				hypothetical protein
IDBKNKLP_02809	CDS	1374	cysG		COG0007	Siroheme synthase
IDBKNKLP_02810	CDS	807	nirC		COG2116	Nitrite transporter NirC
IDBKNKLP_02811	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
IDBKNKLP_02812	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
IDBKNKLP_02813	CDS	1182	tsgA		COG0477	Protein TsgA
IDBKNKLP_02814	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
IDBKNKLP_02815	CDS	168	yhfG			putative protein YhfG
IDBKNKLP_02816	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
IDBKNKLP_02817	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
IDBKNKLP_02818	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
IDBKNKLP_02819	CDS	2091				hypothetical protein
IDBKNKLP_02820	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
IDBKNKLP_02821	CDS	405	yhfA		COG1765	Protein YhfA
IDBKNKLP_02822	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
IDBKNKLP_02823	CDS	219				hypothetical protein
IDBKNKLP_02824	CDS	1023				hypothetical protein
IDBKNKLP_02825	CDS	1914	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
IDBKNKLP_02826	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
IDBKNKLP_02827	CDS	1806	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
